::1 - - [23/Apr/2026:14:24:13 +0000] "GET /?webview_request_time=1776954252407 HTTP/1.1" 502 568 "http://localhost:2026/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0"
::1 - - [23/Apr/2026:17:27:41 +0000] "GET /src/main.tsx HTTP/1.1" 200 1876 "http://localhost:2026/chat" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:27:41 +0000] "GET /@react-refresh HTTP/1.1" 200 113132 "http://localhost:2026/chat" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:27:41 +0000] "GET /node_modules/.vite/deps/react_jsx-dev-runtime.js?v=7d82051f HTTP/1.1" 200 37163 "http://localhost:2026/src/main.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:27:41 +0000] "GET /node_modules/.vite/deps/react.js?v=7d82051f HTTP/1.1" 200 1024 "http://localhost:2026/src/main.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:27:41 +0000] "GET /index.html?html-proxy&index=0.js HTTP/1.1" 200 2774 "http://localhost:2026/chat" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:27:41 +0000] "GET /node_modules/.vite/deps/react-dom_client.js?v=7d82051f HTTP/1.1" 200 1216 "http://localhost:2026/src/main.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:27:41 +0000] "GET /src/App.tsx HTTP/1.1" 200 6472 "http://localhost:2026/src/main.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:27:41 +0000] "GET /src/index.css HTTP/1.1" 200 109193 "http://localhost:2026/src/main.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:27:41 +0000] "GET /node_modules/.pnpm/vite@6.4.2_@types+node@22.19.17_jiti@1.21.7/node_modules/vite/dist/client/env.mjs HTTP/1.1" 200 3861 "http://localhost:2026/@vite/client" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:27:41 +0000] "GET /node_modules/.vite/deps/chunk-ULTDF24S.js?v=7d82051f HTTP/1.1" 200 77946 "http://localhost:2026/node_modules/.vite/deps/react.js?v=7d82051f" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:27:41 +0000] "GET /node_modules/.vite/deps/chunk-2TUXWMP5.js?v=7d82051f HTTP/1.1" 200 11665 "http://localhost:2026/node_modules/.vite/deps/react.js?v=7d82051f" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:27:41 +0000] "GET /node_modules/.vite/deps/react-router-dom.js?v=7d82051f HTTP/1.1" 200 468370 "http://localhost:2026/src/App.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:27:41 +0000] "GET /src/components/Layout.tsx HTTP/1.1" 200 5359 "http://localhost:2026/src/App.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:27:41 +0000] "GET /src/pages/Home.tsx HTTP/1.1" 200 97936 "http://localhost:2026/src/App.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:27:41 +0000] "GET /src/pages/Chat.tsx HTTP/1.1" 200 238436 "http://localhost:2026/src/App.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:27:41 +0000] "GET /src/pages/Datasets.tsx HTTP/1.1" 200 159495 "http://localhost:2026/src/App.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:27:41 +0000] "GET /node_modules/.vite/deps/chunk-J3QAP64D.js?v=7d82051f HTTP/1.1" 200 932280 "http://localhost:2026/node_modules/.vite/deps/react-dom_client.js?v=7d82051f" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:27:41 +0000] "GET /src/components/Navbar.tsx HTTP/1.1" 200 21963 "http://localhost:2026/src/components/Layout.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:27:41 +0000] "GET /node_modules/.vite/deps/framer-motion.js?v=7d82051f HTTP/1.1" 200 461273 "http://localhost:2026/src/pages/Home.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:27:41 +0000] "GET /node_modules/.vite/deps/lucide-react.js?v=7d82051f HTTP/1.1" 200 1050779 "http://localhost:2026/src/pages/Home.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:27:41 +0000] "GET /src/store/useStore.ts HTTP/1.1" 200 12218 "http://localhost:2026/src/pages/Datasets.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:27:41 +0000] "GET /node_modules/.vite/deps/react-markdown.js?v=7d82051f HTTP/1.1" 200 188638 "http://localhost:2026/src/pages/Chat.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:27:41 +0000] "GET /node_modules/.vite/deps/remark-gfm.js?v=7d82051f HTTP/1.1" 200 99264 "http://localhost:2026/src/pages/Chat.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:27:41 +0000] "GET /node_modules/.vite/deps/remark-math.js?v=7d82051f HTTP/1.1" 200 14924 "http://localhost:2026/src/pages/Chat.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:27:41 +0000] "GET /node_modules/.vite/deps/rehype-katex.js?v=7d82051f HTTP/1.1" 200 24532 "http://localhost:2026/src/pages/Chat.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:27:41 +0000] "GET /node_modules/.vite/deps/zustand.js?v=7d82051f HTTP/1.1" 200 2294 "http://localhost:2026/src/store/useStore.ts" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:27:41 +0000] "GET /node_modules/.vite/deps/chunk-EUBN2JYL.js?v=7d82051f HTTP/1.1" 200 671 "http://localhost:2026/node_modules/.vite/deps/remark-math.js?v=7d82051f" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:27:41 +0000] "GET /node_modules/.vite/deps/chunk-3XDFRSU4.js?v=7d82051f HTTP/1.1" 200 25664 "http://localhost:2026/node_modules/.vite/deps/remark-math.js?v=7d82051f" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:27:41 +0000] "GET /node_modules/.vite/deps/chunk-DAG3CCVZ.js?v=7d82051f HTTP/1.1" 200 480917 "http://localhost:2026/node_modules/.vite/deps/remark-math.js?v=7d82051f" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:27:41 +0000] "GET /node_modules/.vite/deps/chunk-5L64QGB4.js?v=7d82051f HTTP/1.1" 200 105791 "http://localhost:2026/node_modules/.vite/deps/remark-gfm.js?v=7d82051f" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:27:41 +0000] "GET /node_modules/.vite/deps/chunk-SKM3LBV5.js?v=7d82051f HTTP/1.1" 200 5601 "http://localhost:2026/node_modules/.vite/deps/remark-gfm.js?v=7d82051f" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:27:41 +0000] "GET /node_modules/.vite/deps/chunk-HPQWVKRE.js?v=7d82051f HTTP/1.1" 200 37496 "http://localhost:2026/node_modules/.vite/deps/react-markdown.js?v=7d82051f" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:27:41 +0000] "GET /node_modules/.vite/deps/chunk-CJZFXCHX.js?v=7d82051f HTTP/1.1" 200 33574 "http://localhost:2026/node_modules/.vite/deps/react-markdown.js?v=7d82051f" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:27:41 +0000] "GET /api/skills/custom HTTP/1.1" 200 2178 "http://localhost:2026/chat" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:27:41 +0000] "GET /api/skills/custom HTTP/1.1" 200 2178 "http://localhost:2026/chat" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:27:44 +0000] "POST /api/threads HTTP/1.1" 200 178 "http://localhost:2026/chat" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:27:44 +0000] "POST /api/threads/902a53a8-224a-41c0-9166-ddb1ab3e341c/uploads HTTP/1.1" 500 21 "http://localhost:2026/chat" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:28:14 +0000] "GET /?token=-WbgbSZkMB6U HTTP/1.1" 101 22 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:29:13 +0000] "GET / HTTP/1.1" 101 4 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/147.0.0.0 Safari/537.36"
::1 - - [23/Apr/2026:17:29:13 +0000] "GET /chat HTTP/1.1" 304 0 "http://localhost:2026/chat" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/147.0.0.0 Safari/537.36"
::1 - - [23/Apr/2026:17:29:14 +0000] "GET /index.html?html-proxy&index=0.js HTTP/1.1" 304 0 "http://localhost:2026/chat" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/147.0.0.0 Safari/537.36"
::1 - - [23/Apr/2026:17:29:14 +0000] "GET /@react-refresh HTTP/1.1" 304 0 "http://localhost:2026/chat" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/147.0.0.0 Safari/537.36"
::1 - - [23/Apr/2026:17:29:14 +0000] "GET /@vite/client HTTP/1.1" 200 182878 "http://localhost:2026/chat" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/147.0.0.0 Safari/537.36"
::1 - - [23/Apr/2026:17:29:14 +0000] "GET /src/main.tsx HTTP/1.1" 304 0 "http://localhost:2026/chat" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/147.0.0.0 Safari/537.36"
::1 - - [23/Apr/2026:17:29:14 +0000] "GET /node_modules/.pnpm/vite@6.4.2_@types+node@22.19.17_jiti@1.21.7/node_modules/vite/dist/client/env.mjs HTTP/1.1" 304 0 "http://localhost:2026/@vite/client" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/147.0.0.0 Safari/537.36"
::1 - - [23/Apr/2026:17:29:14 +0000] "GET /src/App.tsx HTTP/1.1" 304 0 "http://localhost:2026/src/main.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/147.0.0.0 Safari/537.36"
::1 - - [23/Apr/2026:17:29:14 +0000] "GET /src/index.css HTTP/1.1" 304 0 "http://localhost:2026/src/main.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/147.0.0.0 Safari/537.36"
::1 - - [23/Apr/2026:17:29:14 +0000] "GET /src/pages/Home.tsx HTTP/1.1" 304 0 "http://localhost:2026/src/App.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/147.0.0.0 Safari/537.36"
::1 - - [23/Apr/2026:17:29:14 +0000] "GET /src/pages/Datasets.tsx HTTP/1.1" 304 0 "http://localhost:2026/src/App.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/147.0.0.0 Safari/537.36"
::1 - - [23/Apr/2026:17:29:14 +0000] "GET /src/components/Layout.tsx HTTP/1.1" 304 0 "http://localhost:2026/src/App.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/147.0.0.0 Safari/537.36"
::1 - - [23/Apr/2026:17:29:14 +0000] "GET /src/pages/Chat.tsx HTTP/1.1" 304 0 "http://localhost:2026/src/App.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/147.0.0.0 Safari/537.36"
::1 - - [23/Apr/2026:17:29:14 +0000] "GET /src/components/Navbar.tsx HTTP/1.1" 304 0 "http://localhost:2026/src/components/Layout.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/147.0.0.0 Safari/537.36"
::1 - - [23/Apr/2026:17:29:14 +0000] "GET /src/store/useStore.ts HTTP/1.1" 304 0 "http://localhost:2026/src/pages/Datasets.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/147.0.0.0 Safari/537.36"
::1 - - [23/Apr/2026:17:29:14 +0000] "GET /favicon.svg HTTP/1.1" 304 0 "http://localhost:2026/chat" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/147.0.0.0 Safari/537.36"
::1 - - [23/Apr/2026:17:29:14 +0000] "GET /api/skills/custom HTTP/1.1" 200 2178 "http://localhost:2026/chat" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/147.0.0.0 Safari/537.36"
::1 - - [23/Apr/2026:17:29:14 +0000] "GET /api/skills/custom HTTP/1.1" 200 2178 "http://localhost:2026/chat" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/147.0.0.0 Safari/537.36"
::1 - - [23/Apr/2026:17:29:21 +0000] "GET /chat HTTP/1.1" 200 695 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:29:21 +0000] "GET /@vite/client HTTP/1.1" 200 182878 "http://localhost:2026/chat" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:29:21 +0000] "GET /src/main.tsx HTTP/1.1" 200 1876 "http://localhost:2026/chat" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:29:21 +0000] "GET /@react-refresh HTTP/1.1" 200 113132 "http://localhost:2026/chat" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:29:21 +0000] "GET /node_modules/.pnpm/vite@6.4.2_@types+node@22.19.17_jiti@1.21.7/node_modules/vite/dist/client/env.mjs HTTP/1.1" 200 3861 "http://localhost:2026/@vite/client" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:29:21 +0000] "GET /node_modules/.vite/deps/react_jsx-dev-runtime.js?v=7d82051f HTTP/1.1" 200 37163 "http://localhost:2026/src/main.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:29:21 +0000] "GET /index.html?html-proxy&index=0.js HTTP/1.1" 200 2774 "http://localhost:2026/chat" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:29:21 +0000] "GET /node_modules/.vite/deps/react.js?v=7d82051f HTTP/1.1" 200 1024 "http://localhost:2026/src/main.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:29:21 +0000] "GET /node_modules/.vite/deps/react-dom_client.js?v=7d82051f HTTP/1.1" 200 1216 "http://localhost:2026/src/main.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:29:21 +0000] "GET /src/App.tsx HTTP/1.1" 200 6472 "http://localhost:2026/src/main.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:29:21 +0000] "GET /src/index.css HTTP/1.1" 200 109193 "http://localhost:2026/src/main.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:29:21 +0000] "GET /node_modules/.vite/deps/chunk-ULTDF24S.js?v=7d82051f HTTP/1.1" 200 77946 "http://localhost:2026/node_modules/.vite/deps/react.js?v=7d82051f" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:29:21 +0000] "GET /node_modules/.vite/deps/chunk-2TUXWMP5.js?v=7d82051f HTTP/1.1" 200 11665 "http://localhost:2026/node_modules/.vite/deps/react.js?v=7d82051f" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:29:21 +0000] "GET /node_modules/.vite/deps/chunk-J3QAP64D.js?v=7d82051f HTTP/1.1" 200 932280 "http://localhost:2026/node_modules/.vite/deps/react-dom_client.js?v=7d82051f" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:29:21 +0000] "GET /node_modules/.vite/deps/react-router-dom.js?v=7d82051f HTTP/1.1" 200 468370 "http://localhost:2026/src/App.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:29:21 +0000] "GET /src/components/Layout.tsx HTTP/1.1" 200 5359 "http://localhost:2026/src/App.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:29:21 +0000] "GET /src/pages/Home.tsx HTTP/1.1" 200 97936 "http://localhost:2026/src/App.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:29:21 +0000] "GET /src/pages/Chat.tsx HTTP/1.1" 200 238436 "http://localhost:2026/src/App.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:29:21 +0000] "GET /src/pages/Datasets.tsx HTTP/1.1" 200 159495 "http://localhost:2026/src/App.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:29:21 +0000] "GET /src/components/Navbar.tsx HTTP/1.1" 200 21963 "http://localhost:2026/src/components/Layout.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:29:21 +0000] "GET /node_modules/.vite/deps/framer-motion.js?v=7d82051f HTTP/1.1" 200 461273 "http://localhost:2026/src/pages/Home.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:29:21 +0000] "GET /node_modules/.vite/deps/lucide-react.js?v=7d82051f HTTP/1.1" 200 1050779 "http://localhost:2026/src/pages/Home.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:29:21 +0000] "GET /node_modules/.vite/deps/react-markdown.js?v=7d82051f HTTP/1.1" 200 188638 "http://localhost:2026/src/pages/Chat.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:29:21 +0000] "GET /node_modules/.vite/deps/remark-gfm.js?v=7d82051f HTTP/1.1" 200 99264 "http://localhost:2026/src/pages/Chat.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:29:21 +0000] "GET /node_modules/.vite/deps/remark-math.js?v=7d82051f HTTP/1.1" 200 14924 "http://localhost:2026/src/pages/Chat.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:29:21 +0000] "GET /node_modules/.vite/deps/rehype-katex.js?v=7d82051f HTTP/1.1" 200 24532 "http://localhost:2026/src/pages/Chat.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:29:21 +0000] "GET /src/store/useStore.ts HTTP/1.1" 200 12218 "http://localhost:2026/src/pages/Chat.tsx" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:29:21 +0000] "GET /node_modules/.vite/deps/chunk-EUBN2JYL.js?v=7d82051f HTTP/1.1" 200 671 "http://localhost:2026/node_modules/.vite/deps/remark-math.js?v=7d82051f" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:29:21 +0000] "GET /node_modules/.vite/deps/chunk-3XDFRSU4.js?v=7d82051f HTTP/1.1" 200 25664 "http://localhost:2026/node_modules/.vite/deps/remark-math.js?v=7d82051f" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:29:21 +0000] "GET /node_modules/.vite/deps/chunk-DAG3CCVZ.js?v=7d82051f HTTP/1.1" 200 480917 "http://localhost:2026/node_modules/.vite/deps/remark-math.js?v=7d82051f" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
::1 - - [23/Apr/2026:17:29:21 +0000] "GET /node_modules/.vite/deps/chunk-CJZFXCHX.js?v=7d82051f HTTP/1.1" 200 33574 "http://localhost:2026/node_modules/.vite/deps/rehype-katex.js?v=7d82051f" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36"
